repo,policy,tau,n_prs,conflicts,obs_conflicts,avoided_pct,new_conflicts,added_delay_days,delay_days_per_pr,makespan_days,makespan_inflation_pct
theosanderson/taxonium,predictor,0.3,34,13,32,59.375,8,4.488715277777774,0.1320210375816992,44.112118055555555,0.0240921548542824
theosanderson/taxonium,predictor,0.4,34,8,32,75.0,0,1.2244097222222223,0.0360120506535947,44.10149305555556,0.0
theosanderson/taxonium,predictor,0.5,34,23,32,28.125,0,0.2906018518518519,0.0085471132897603,44.10149305555556,0.0
theosanderson/taxonium,predictor,0.65,34,32,32,0.0,0,0.0,0.0,44.10149305555556,0.0
theosanderson/taxonium,predictor,0.8,34,32,32,0.0,0,0.0,0.0,44.10149305555556,0.0
microsoft/typescript-go,observed,,36,33,33,0.0,0,0.0,0.0,53.85222222222222,0.0
microsoft/typescript-go,fifo,,36,0,33,100.0,0,1659.8136574074072,46.10593492798353,116.8164699074074,116.92042609748216
microsoft/typescript-go,oracle,,36,0,33,100.0,0,312.0016666666667,8.666712962962965,53.85222222222222,0.0
microsoft/typescript-go,predictor,0.1,36,0,33,100.0,0,1659.8136574074072,46.10593492798353,116.8164699074074,116.92042609748216
microsoft/typescript-go,predictor,0.15,36,0,33,100.0,0,1659.8136574074072,46.10593492798353,116.8164699074074,116.92042609748216
microsoft/typescript-go,predictor,0.2,36,25,33,24.24242424242424,6,515.267523148148,14.312986754115222,78.78390046296296,46.29647062262296
microsoft/typescript-go,predictor,0.25,36,32,33,3.0303030303030303,8,134.74582175925926,3.742939493312757,53.85222222222222,0.0
microsoft/typescript-go,predictor,0.3,36,26,33,21.21212121212121,0,56.69417824074073,1.5748382844650204,53.85222222222222,0.0
microsoft/typescript-go,predictor,0.4,36,30,33,9.090909090909092,0,55.20640046296296,1.5335111239711934,53.85222222222222,0.0
microsoft/typescript-go,predictor,0.5,36,33,33,0.0,0,0.0,0.0,53.85222222222222,0.0
microsoft/typescript-go,predictor,0.65,36,33,33,0.0,0,0.0,0.0,53.85222222222222,0.0
microsoft/typescript-go,predictor,0.8,36,33,33,0.0,0,0.0,0.0,53.85222222222222,0.0
valkey-io/valkey-glide,observed,,36,111,111,0.0,0,0.0,0.0,34.264976851851856,0.0
valkey-io/valkey-glide,fifo,,36,0,111,100.0,0,1141.8958854166667,31.71933015046297,89.37982060185185,160.84891575527593
valkey-io/valkey-glide,oracle,,36,0,111,100.0,0,397.2694791666667,11.035263310185186,74.3459375,116.97355238686518
valkey-io/valkey-glide,predictor,0.1,36,0,111,100.0,0,1141.8958854166667,31.71933015046297,89.37982060185185,160.84891575527593
valkey-io/valkey-glide,predictor,0.15,36,0,111,100.0,0,1141.8958854166667,31.71933015046297,89.37982060185185,160.84891575527593
valkey-io/valkey-glide,predictor,0.2,36,0,111,100.0,0,1141.8958854166667,31.71933015046297,89.37982060185185,160.84891575527593
valkey-io/valkey-glide,predictor,0.25,36,1,111,99.09909909909908,0,1022.8297395833332,28.411937210648144,86.68351273148147,152.97992497198098
valkey-io/valkey-glide,predictor,0.3,36,8,111,92.7927927927928,0,1009.040040509259,28.02889001414609,86.68351273148147,152.97992497198098
valkey-io/valkey-glide,predictor,0.4,36,17,111,84.68468468468468,0,874.8338483796296,24.300940232767488,82.6377025462963,141.17250364297306
valkey-io/valkey-glide,predictor,0.5,36,63,111,43.24324324324324,1,243.6172974537036,6.767147151491766,53.38111689814814,55.7891520807
valkey-io/valkey-glide,predictor,0.65,36,86,111,22.52252252252252,0,35.626325231481474,0.9896201453189298,38.263454861111114,11.669285598957469
valkey-io/valkey-glide,predictor,0.8,36,108,111,2.702702702702702,0,1.296886574074075,0.0360246270576131,34.264976851851856,0.0
rainbow-me/rainbowkit,observed,,36,32,32,0.0,0,0.0,0.0,36.76752314814815,0.0
rainbow-me/rainbowkit,fifo,,36,0,32,100.0,0,747.7914699074072,20.77198527520575,48.009537037037035,30.5759347552219
rainbow-me/rainbowkit,oracle,,36,0,32,100.0,0,68.85614583333334,1.9126707175925928,36.76752314814815,0.0
rainbow-me/rainbowkit,predictor,0.1,36,0,32,100.0,0,747.7914699074072,20.77198527520575,48.009537037037035,30.5759347552219
rainbow-me/rainbowkit,predictor,0.15,36,0,32,100.0,0,747.7914699074072,20.77198527520575,48.009537037037035,30.5759347552219
rainbow-me/rainbowkit,predictor,0.2,36,0,32,100.0,0,747.7914699074072,20.77198527520575,48.009537037037035,30.5759347552219
rainbow-me/rainbowkit,predictor,0.25,36,5,32,84.375,4,534.5211574074074,14.84780992798354,44.04934027777778,19.80502494086657
rainbow-me/rainbowkit,predictor,0.3,36,16,32,50.0,6,227.4142476851852,6.317062435699588,36.76752314814815,0.0
rainbow-me/rainbowkit,predictor,0.4,36,22,32,31.25,1,44.35833333333333,1.2321759259259255,36.76752314814815,0.0
rainbow-me/rainbowkit,predictor,0.5,36,25,32,21.875,1,5.793703703703703,0.1609362139917695,36.76752314814815,0.0
rainbow-me/rainbowkit,predictor,0.65,36,32,32,0.0,0,0.0,0.0,36.76752314814815,0.0
rainbow-me/rainbowkit,predictor,0.8,36,32,32,0.0,0,0.0,0.0,36.76752314814815,0.0
briangu/klongpy,observed,,37,27,27,0.0,0,0.0,0.0,55.897511574074066,0.0
briangu/klongpy,fifo,,37,0,27,100.0,0,5300.97820601852,143.26968124374378,336.5949189814815,502.16440679194426
briangu/klongpy,oracle,,37,0,27,100.0,0,421.0523726851851,11.379793856356356,111.4072800925926,99.30633217000774
briangu/klongpy,predictor,0.1,37,0,27,100.0,0,5300.97820601852,143.26968124374378,336.5949189814815,502.16440679194426
briangu/klongpy,predictor,0.15,37,1,27,96.29629629629628,1,4808.210219907408,129.95162756506508,335.8850925925926,500.89453561360347
briangu/klongpy,predictor,0.2,37,15,27,44.44444444444444,10,1606.6345138888892,43.42255442942944,129.10700231481482,130.97092997373466
briangu/klongpy,predictor,0.25,37,20,27,25.925925925925927,10,1103.0368055555557,29.81180555555556,118.36743055555554,111.75796063604336
briangu/klongpy,predictor,0.3,37,17,27,37.03703703703704,6,595.0885532407407,16.08347441191191,104.4548726851852,86.86855594057
briangu/klongpy,predictor,0.4,37,25,27,7.407407407407407,3,184.7770486111111,4.993974286786786,86.17577546296296,54.16746298046711
briangu/klongpy,predictor,0.5,37,26,27,3.703703703703704,0,100.65556712962965,2.720420733233233,55.897511574074066,0.0
briangu/klongpy,predictor,0.65,37,27,27,0.0,0,0.0,0.0,55.897511574074066,0.0
briangu/klongpy,predictor,0.8,37,27,27,0.0,0,0.0,0.0,55.897511574074066,0.0
gluesql/glues,observed,,38,11,11,0.0,0,0.0,0.0,27.780995370370373,0.0
gluesql/glues,fifo,,38,0,11,100.0,0,4.529791666666671,0.1192050438596492,27.780995370370373,0.0
gluesql/glues,oracle,,38,0,11,100.0,0,2.474386574074075,0.065115436159844,27.780995370370373,0.0
gluesql/glues,predictor,0.1,38,0,11,100.0,0,4.529791666666671,0.1192050438596492,27.780995370370373,0.0
gluesql/glues,predictor,0.15,38,0,11,100.0,0,4.529791666666671,0.1192050438596492,27.780995370370373,0.0
gluesql/glues,predictor,0.2,38,0,11,100.0,0,4.529791666666671,0.1192050438596492,27.780995370370373,0.0
gluesql/glues,predictor,0.25,38,2,11,81.81818181818181,0,1.4656481481481514,0.0385696881091618,27.780995370370373,0.0
gluesql/glues,predictor,0.3,38,5,11,54.54545454545455,0,0.7653240740740773,0.0201401072124757,27.780995370370373,0.0
gluesql/glues,predictor,0.4,38,6,11,45.45454545454545,0,0.7644791666666699,0.0201178728070176,27.780995370370373,0.0
gluesql/glues,predictor,0.5,38,7,11,36.36363636363637,0,0.1940856481481506,0.0051075170565302,27.780995370370373,0.0
gluesql/glues,predictor,0.65,38,9,11,18.181818181818183,0,0.0152083333333332,0.0004002192982456,27.780995370370373,0.0
gluesql/glues,predictor,0.8,38,11,11,0.0,0,0.0,0.0,27.780995370370373,0.0
stack-auth/stack-auth,observed,,40,137,137,0.0,0,0.0,0.0,71.08615740740741,0.0
stack-auth/stack-auth,fifo,,40,0,137,100.0,0,2332.239421296296,58.3059855324074,215.71369212962964,203.4538649955942
stack-auth/stack-auth,oracle,,40,0,137,100.0,0,1179.2249421296294,29.480623553240736,191.1667476851852,168.92260695647755
stack-auth/stack-auth,predictor,0.1,40,0,137,100.0,0,2332.239421296296,58.3059855324074,215.71369212962964,203.4538649955942
stack-auth/stack-auth,predictor,0.15,40,0,137,100.0,0,2332.239421296296,58.3059855324074,215.71369212962964,203.4538649955942
stack-auth/stack-auth,predictor,0.2,40,0,137,100.0,0,2314.007708333333,57.85019270833333,215.71268518518517,203.4524484828986
stack-auth/stack-auth,predictor,0.25,40,16,137,88.32116788321167,0,1998.4234606481475,49.96058651620369,206.94015046296295,191.11174103412588
stack-auth/stack-auth,predictor,0.3,40,23,137,83.21167883211679,0,1728.339201388889,43.20848003472223,197.55190972222223,177.904893058176
stack-auth/stack-auth,predictor,0.4,40,45,137,67.15328467153284,3,1298.155150462963,32.45387876157408,179.8506365740741,153.00373959351623
stack-auth/stack-auth,predictor,0.5,40,86,137,37.22627737226277,1,511.08746527777777,12.777186631944444,137.26945601851853,93.102934558416
stack-auth/stack-auth,predictor,0.65,40,120,137,12.408759124087592,0,389.3278703703704,9.73319675925926,128.81001157407408,81.20266486742418
stack-auth/stack-auth,predictor,0.8,40,133,137,2.9197080291970803,0,12.731886574074077,0.3182971643518519,71.08615740740741,0.0
near/nearcore,observed,,41,229,229,0.0,0,0.0,0.0,36.62542824074074,0.0
near/nearcore,fifo,,41,0,229,100.0,0,597.7424189814816,14.579083389792237,89.18209490740742,143.4977533128326
near/nearcore,oracle,,41,0,229,100.0,0,609.3767013888888,14.862846375338751,78.80996527777778,115.17827657810852
near/nearcore,predictor,0.1,41,0,229,100.0,0,597.7424189814816,14.579083389792237,89.18209490740742,143.4977533128326
near/nearcore,predictor,0.15,41,0,229,100.0,0,597.7424189814816,14.579083389792237,89.18209490740742,143.4977533128326
near/nearcore,predictor,0.2,41,0,229,100.0,0,597.7424189814816,14.579083389792237,89.18209490740742,143.4977533128326
near/nearcore,predictor,0.25,41,0,229,100.0,0,597.7424189814816,14.579083389792237,89.18209490740742,143.4977533128326
near/nearcore,predictor,0.3,41,1,229,99.56331877729258,1,597.7411458333335,14.579052337398377,89.18209490740742,143.4977533128326
near/nearcore,predictor,0.4,41,3,229,98.68995633187772,2,594.8641203703704,14.50888098464318,89.18209490740742,143.4977533128326
near/nearcore,predictor,0.5,41,4,229,98.2532751091703,0,593.4282060185186,14.473858683378502,89.18209490740742,143.4977533128326
near/nearcore,predictor,0.65,41,7,229,96.94323144104804,0,585.0576620370371,14.269699074074074,88.40101851851853,141.3651464699724
near/nearcore,predictor,0.8,41,142,229,37.99126637554585,0,111.71379629629632,2.724726738934056,62.5904050925926,70.89330582343717
buster-so/buster,observed,,42,101,101,0.0,0,0.0,0.0,21.100659722222225,0.0
buster-so/buster,fifo,,42,0,101,100.0,0,483.1485532407408,11.5035369819224,42.081921296296294,99.43414969143166
buster-so/buster,oracle,,42,0,101,100.0,0,289.1014004629629,6.883366677689592,40.91315972222222,93.89516849624565
buster-so/buster,predictor,0.1,42,0,101,100.0,0,483.1485532407408,11.5035369819224,42.081921296296294,99.43414969143166
buster-so/buster,predictor,0.15,42,0,101,100.0,0,483.1485532407408,11.5035369819224,42.081921296296294,99.43414969143166
buster-so/buster,predictor,0.2,42,0,101,100.0,0,481.4661689814814,11.463480213844797,42.02574074074074,99.1678994589975
buster-so/buster,predictor,0.25,42,4,101,96.03960396039604,0,376.674537037037,8.968441358024691,38.00730324074073,80.12376741336305
buster-so/buster,predictor,0.3,42,22,101,78.21782178217822,0,207.46559027777775,4.9396569113756605,32.09884259259259,52.122459748439034
buster-so/buster,predictor,0.4,42,31,101,69.3069306930693,0,131.20564814814816,3.123944003527337,28.498692129629628,35.06066874115857
buster-so/buster,predictor,0.5,42,51,101,49.504950495049506,0,77.33994212962968,1.8414271935626112,26.246828703703702,24.388663905431248
buster-so/buster,predictor,0.65,42,79,101,21.782178217821784,0,25.287905092592545,0.6020929783950605,23.236770833333324,10.123432817891704
buster-so/buster,predictor,0.8,42,98,101,2.9702970297029703,0,3.1408449074074056,0.0747820216049382,21.43019675925926,1.5617380753739392
Significant-Gravitas/AutoGPT,observed,,42,76,76,0.0,0,0.0,0.0,73.70296296296296,0.0
Significant-Gravitas/AutoGPT,fifo,,42,0,76,100.0,0,2968.280277777778,70.67333994708994,121.6517476851852,65.05679391250167
Significant-Gravitas/AutoGPT,oracle,,42,0,76,100.0,0,1147.0090046296295,27.30973820546737,102.1700810185185,38.6241161971477
Significant-Gravitas/AutoGPT,predictor,0.1,42,0,76,100.0,0,2968.280277777778,70.67333994708994,121.6517476851852,65.05679391250167
Significant-Gravitas/AutoGPT,predictor,0.15,42,0,76,100.0,0,2968.280277777778,70.67333994708994,121.6517476851852,65.05679391250167
Significant-Gravitas/AutoGPT,predictor,0.2,42,32,76,57.89473684210526,2,1066.6385416666662,25.396155753968245,90.29276620370368,22.50900448748227
Significant-Gravitas/AutoGPT,predictor,0.25,42,38,76,50.0,2,582.2881134259259,13.864002700617284,75.92969907407407,3.0212301128654526
Significant-Gravitas/AutoGPT,predictor,0.3,42,47,76,38.1578947368421,2,249.5051736111111,5.940599371693121,73.70296296296296,0.0
Significant-Gravitas/AutoGPT,predictor,0.4,42,60,76,21.05263157894737,1,52.3388888888889,1.2461640211640217,73.70296296296296,0.0
Significant-Gravitas/AutoGPT,predictor,0.5,42,73,76,3.9473684210526314,1,8.553391203703704,0.2036521715167548,73.70296296296296,0.0
Significant-Gravitas/AutoGPT,predictor,0.65,42,73,76,3.9473684210526314,0,0.0072800925925927,0.0001733355379188,73.70296296296296,0.0
Significant-Gravitas/AutoGPT,predictor,0.8,42,74,76,2.6315789473684212,0,0.0029282407407407,6.972001763668552e-05,73.70296296296296,0.0
metacraft-labs/codetracer,observed,,43,25,25,0.0,0,0.0,0.0,53.98634259259259,0.0
metacraft-labs/codetracer,fifo,,43,0,25,100.0,0,2121.1356944444437,49.328737080103345,127.56088541666664,136.28362154351447
metacraft-labs/codetracer,oracle,,43,0,25,100.0,0,295.1802314814815,6.8646565460809645,59.14300925925926,9.551798508710622
metacraft-labs/codetracer,predictor,0.1,43,0,25,100.0,0,2121.1356944444437,49.328737080103345,127.56088541666664,136.28362154351447
metacraft-labs/codetracer,predictor,0.15,43,0,25,100.0,0,2121.1356944444437,49.328737080103345,127.56088541666664,136.28362154351447
metacraft-labs/codetracer,predictor,0.2,43,4,25,84.0,1,1257.878136574074,29.252979920327306,95.78369791666668,77.42209106384075
metacraft-labs/codetracer,predictor,0.25,43,16,25,36.0,5,120.1755555555555,2.794780361757105,53.98634259259259,0.0
metacraft-labs/codetracer,predictor,0.3,43,18,25,28.0,3,96.56413194444444,2.245677487080103,53.98634259259259,0.0
metacraft-labs/codetracer,predictor,0.4,43,25,25,0.0,1,1.63952546296296,0.0381284991386734,53.98634259259259,0.0
metacraft-labs/codetracer,predictor,0.5,43,25,25,0.0,0,0.0,0.0,53.98634259259259,0.0
metacraft-labs/codetracer,predictor,0.65,43,25,25,0.0,0,0.0,0.0,53.98634259259259,0.0
metacraft-labs/codetracer,predictor,0.8,43,25,25,0.0,0,0.0,0.0,53.98634259259259,0.0
different-ai/note-companion,observed,,43,24,24,0.0,0,0.0,0.0,157.0609837962963,0.0
different-ai/note-companion,fifo,,43,0,24,100.0,0,1596.0497222222232,37.11743540051682,169.2300115740741,7.747963551253883
different-ai/note-companion,oracle,,43,0,24,100.0,0,105.1828125,2.446111918604651,157.73258101851852,0.4276028368020827
different-ai/note-companion,predictor,0.1,43,0,24,100.0,0,1596.0497222222232,37.11743540051682,169.2300115740741,7.747963551253883
different-ai/note-companion,predictor,0.15,43,0,24,100.0,0,1596.0497222222232,37.11743540051682,169.2300115740741,7.747963551253883
different-ai/note-companion,predictor,0.2,43,20,24,16.666666666666668,16,388.21364583333343,9.028224321705428,157.0609837962963,0.0
different-ai/note-companion,predictor,0.25,43,19,24,20.833333333333332,14,230.07359953703713,5.350548826442724,157.0609837962963,0.0
different-ai/note-companion,predictor,0.3,43,15,24,37.5,7,104.60981481481484,2.432786391042206,157.0609837962963,0.0
different-ai/note-companion,predictor,0.4,43,19,24,20.833333333333332,3,33.8736574074074,0.7877594745908698,157.0609837962963,0.0
different-ai/note-companion,predictor,0.5,43,20,24,16.666666666666668,1,10.437719907407407,0.2427376722652885,157.0609837962963,0.0
different-ai/note-companion,predictor,0.65,43,22,24,8.333333333333334,1,8.423437500000006,0.1958938953488373,157.0609837962963,0.0
different-ai/note-companion,predictor,0.8,43,24,24,0.0,0,0.0,0.0,157.0609837962963,0.0
tokens-studio/figma-plugin,observed,,43,106,106,0.0,0,0.0,0.0,70.76318287037037,0.0
tokens-studio/figma-plugin,fifo,,43,0,106,100.0,0,2593.8448611111103,60.32197351421187,145.8212731481481,106.06940959011848
tokens-studio/figma-plugin,oracle,,43,0,106,100.0,0,1313.8047222222222,30.55359819121447,104.32810185185184,47.43274344084884
tokens-studio/figma-plugin,predictor,0.1,43,0,106,100.0,0,2593.8448611111103,60.32197351421187,145.8212731481481,106.06940959011848
tokens-studio/figma-plugin,predictor,0.15,43,0,106,100.0,0,2593.8448611111103,60.32197351421187,145.8212731481481,106.06940959011848
tokens-studio/figma-plugin,predictor,0.2,43,0,106,100.0,0,2593.8448611111103,60.32197351421187,145.8212731481481,106.06940959011848
tokens-studio/figma-plugin,predictor,0.25,43,0,106,100.0,0,2593.8448611111103,60.32197351421187,145.8212731481481,106.06940959011848
tokens-studio/figma-plugin,predictor,0.3,43,13,106,87.73584905660377,0,2168.015532407406,50.41896586993968,135.65405092592584,91.70145465959004
tokens-studio/figma-plugin,predictor,0.4,43,55,106,48.113207547169814,0,258.93106481481493,6.021652670111975,73.0537962962963,3.237012996040687
tokens-studio/figma-plugin,predictor,0.5,43,82,106,22.641509433962263,1,29.040659722222248,0.6753641795865639,73.0537962962963,3.237012996040687
tokens-studio/figma-plugin,predictor,0.65,43,102,106,3.7735849056603774,0,5.124097222222237,0.1191650516795869,73.00494212962964,3.167974034415462
tokens-studio/figma-plugin,predictor,0.8,43,106,106,0.0,0,0.0,0.0,70.76318287037037,0.0
microsoft/typespec,observed,,44,33,33,0.0,0,0.0,0.0,69.493125,0.0
microsoft/typespec,fifo,,44,0,33,100.0,0,8128.103310185186,184.72962068602695,269.6526041666668,288.0277425524709
microsoft/typespec,oracle,,44,0,33,100.0,0,276.83471064814825,6.291697969276097,69.493125,0.0
microsoft/typespec,predictor,0.1,44,0,33,100.0,0,8128.103310185186,184.72962068602695,269.6526041666668,288.0277425524709
microsoft/typespec,predictor,0.15,44,5,33,84.84848484848484,4,5642.506574074075,128.2387857744108,227.49531250000007,227.36376799863305
microsoft/typespec,predictor,0.2,44,9,33,72.72727272727273,8,1192.1497337962967,27.094312131734014,135.0899652777778,94.39328031050236
microsoft/typespec,predictor,0.25,44,33,33,0.0,19,435.0473148148147,9.88743897306397,94.32449074074071,35.732118451632054
microsoft/typespec,predictor,0.3,44,26,33,21.21212121212121,5,213.40465277777776,4.850105744949495,69.493125,0.0
microsoft/typespec,predictor,0.4,44,30,33,9.090909090909092,1,20.49247685185186,0.4657381102693604,69.493125,0.0
microsoft/typespec,predictor,0.5,44,32,33,3.0303030303030303,0,0.838854166666664,0.0190648674242423,69.493125,0.0
microsoft/typespec,predictor,0.65,44,33,33,0.0,0,0.0,0.0,69.493125,0.0
microsoft/typespec,predictor,0.8,44,33,33,0.0,0,0.0,0.0,69.493125,0.0
bruin-data/bruin,observed,,45,18,18,0.0,0,0.0,0.0,55.34224537037037,0.0
bruin-data/bruin,fifo,,45,0,18,100.0,0,1407.102511574073,31.26894470164607,88.53443865740736,59.976231656129606
bruin-data/bruin,oracle,,45,0,18,100.0,0,120.44861111111112,2.676635802469136,55.34224537037037,0.0
bruin-data/bruin,predictor,0.1,45,0,18,100.0,0,1407.102511574073,31.26894470164607,88.53443865740736,59.976231656129606
bruin-data/bruin,predictor,0.15,45,6,18,66.66666666666667,1,795.534079861111,17.67853510802469,80.76821180555552,45.9431421060446
bruin-data/bruin,predictor,0.2,45,17,18,5.555555555555555,0,5.566412037037041,0.1236980452674897,55.34224537037037,0.0
bruin-data/bruin,predictor,0.25,45,18,18,0.0,0,4.252685185185184,0.0945041152263374,55.34224537037037,0.0
bruin-data/bruin,predictor,0.3,45,18,18,0.0,0,0.0,0.0,55.34224537037037,0.0
bruin-data/bruin,predictor,0.4,45,18,18,0.0,0,0.0,0.0,55.34224537037037,0.0
bruin-data/bruin,predictor,0.5,45,18,18,0.0,0,0.0,0.0,55.34224537037037,0.0
bruin-data/bruin,predictor,0.65,45,18,18,0.0,0,0.0,0.0,55.34224537037037,0.0
bruin-data/bruin,predictor,0.8,45,18,18,0.0,0,0.0,0.0,55.34224537037037,0.0
dotnet/runtime,observed,,46,10,10,0.0,0,0.0,0.0,72.22707175925926,0.0
dotnet/runtime,fifo,,46,0,10,100.0,0,5801.612129629632,126.12200281803548,261.34521990740757,261.83831566438107
dotnet/runtime,oracle,,46,0,10,100.0,0,46.11021990740739,1.0023960849436389,79.59305555555555,10.198369692804286
dotnet/runtime,predictor,0.1,46,7,10,30.0,1,910.7583564814817,19.799094706119167,109.06746527777776,51.00635069536195
dotnet/runtime,predictor,0.15,46,9,10,10.0,0,28.164999999999992,0.612282608695652,72.22707175925926,0.0
dotnet/runtime,predictor,0.2,46,10,10,0.0,0,24.554247685185185,0.5337879931561996,72.22707175925926,0.0
dotnet/runtime,predictor,0.25,46,10,10,0.0,0,11.390925925925924,0.2476288244766505,72.22707175925926,0.0
dotnet/runtime,predictor,0.3,46,10,10,0.0,0,1.3952083333333334,0.0303306159420289,72.22707175925926,0.0
dotnet/runtime,predictor,0.4,46,10,10,0.0,0,0.0,0.0,72.22707175925926,0.0
dotnet/runtime,predictor,0.5,46,10,10,0.0,0,0.0,0.0,72.22707175925926,0.0
dotnet/runtime,predictor,0.65,46,10,10,0.0,0,0.0,0.0,72.22707175925926,0.0
dotnet/runtime,predictor,0.8,46,10,10,0.0,0,0.0,0.0,72.22707175925926,0.0
reown-com/appkit,observed,,47,85,85,0.0,0,0.0,0.0,76.30855324074074,0.0
reown-com/appkit,fifo,,47,0,85,100.0,0,3995.779085648148,85.01657629038613,210.8578009259259,176.3226296018282
reown-com/appkit,oracle,,47,0,85,100.0,0,1555.7681944444448,33.10145094562649,167.23548611111116,119.15693458833005
reown-com/appkit,predictor,0.1,47,0,85,100.0,0,3995.779085648148,85.01657629038613,210.8578009259259,176.3226296018282
reown-com/appkit,predictor,0.15,47,0,85,100.0,0,3995.779085648148,85.01657629038613,210.8578009259259,176.3226296018282
reown-com/appkit,predictor,0.2,47,0,85,100.0,0,3995.779085648148,85.01657629038613,210.8578009259259,176.3226296018282
reown-com/appkit,predictor,0.25,47,0,85,100.0,0,3906.12324074074,83.1090051221434,209.11623842592587,174.0403657846835
reown-com/appkit,predictor,0.3,47,8,85,90.58823529411764,1,3506.260752314815,74.60129260244287,200.78565972222216,163.1233999271051
reown-com/appkit,predictor,0.4,47,23,85,72.94117647058823,2,3022.1192939814814,64.30041051024429,190.85995370370367,150.11606903563273
reown-com/appkit,predictor,0.5,47,63,85,25.88235294117647,5,937.729050925926,19.951681934594173,118.91017361111112,55.8281064980611
reown-com/appkit,predictor,0.65,47,80,85,5.882352941176471,3,39.84099537037036,0.8476807525610714,76.96763888888889,0.8637113667570655
reown-com/appkit,predictor,0.8,47,81,85,4.705882352941177,3,38.111331018518506,0.8108793833727341,76.96763888888889,0.8637113667570655
dotnet/aspnetcore,observed,,48,32,32,0.0,0,0.0,0.0,70.97364583333334,0.0
dotnet/aspnetcore,fifo,,48,0,32,100.0,0,6644.794780092593,138.43322458526237,291.9221064814815,311.3105689497748
dotnet/aspnetcore,oracle,,48,0,32,100.0,0,411.8254398148149,8.579696662808644,98.68405092592592,39.0432318464584
dotnet/aspnetcore,predictor,0.1,48,0,32,100.0,0,6644.794780092593,138.43322458526237,291.9221064814815,311.3105689497748
dotnet/aspnetcore,predictor,0.15,48,5,32,84.375,5,2337.8680671296297,48.70558473186728,176.3805439814815,148.51554673642391
dotnet/aspnetcore,predictor,0.2,48,27,32,15.625,1,165.5446064814815,3.448845968364198,74.60353009259259,5.114411436300279
dotnet/aspnetcore,predictor,0.25,48,30,32,6.25,0,41.9790162037037,0.8745628375771605,72.23586805555556,1.7784379080458734
dotnet/aspnetcore,predictor,0.3,48,32,32,0.0,0,0.0,0.0,70.97364583333334,0.0
dotnet/aspnetcore,predictor,0.4,48,32,32,0.0,0,0.0,0.0,70.97364583333334,0.0
dotnet/aspnetcore,predictor,0.5,48,32,32,0.0,0,0.0,0.0,70.97364583333334,0.0
dotnet/aspnetcore,predictor,0.65,48,32,32,0.0,0,0.0,0.0,70.97364583333334,0.0
dotnet/aspnetcore,predictor,0.8,48,32,32,0.0,0,0.0,0.0,70.97364583333334,0.0
Azure/azure-sdk-for-python,observed,,48,12,12,0.0,0,0.0,0.0,64.66418981481482,0.0
Azure/azure-sdk-for-python,fifo,,48,0,12,100.0,0,1749.9947222222224,36.45822337962963,93.61880787037036,44.77689759738072
Azure/azure-sdk-for-python,oracle,,48,0,12,100.0,0,102.51489583333334,2.135726996527778,64.66418981481482,0.0
Azure/azure-sdk-for-python,predictor,0.1,48,0,12,100.0,0,1749.9947222222224,36.45822337962963,93.61880787037036,44.77689759738072
Azure/azure-sdk-for-python,predictor,0.15,48,0,12,100.0,0,1749.9947222222224,36.45822337962963,93.61880787037036,44.77689759738072
Azure/azure-sdk-for-python,predictor,0.2,48,1,12,91.66666666666669,0,920.9452083333337,19.186358506944448,72.76659722222223,12.529975911878074
Azure/azure-sdk-for-python,predictor,0.25,48,7,12,41.666666666666664,5,240.268900462963,5.005602092978395,64.66418981481482,0.0
Azure/azure-sdk-for-python,predictor,0.3,48,5,12,58.333333333333336,0,115.69672453703704,2.4103484278549385,64.66418981481482,0.0
Azure/azure-sdk-for-python,predictor,0.4,48,9,12,25.0,0,23.08664351851851,0.4809717399691357,64.66418981481482,0.0
Azure/azure-sdk-for-python,predictor,0.5,48,9,12,25.0,0,4.322222222222223,0.0900462962962963,64.66418981481482,0.0
Azure/azure-sdk-for-python,predictor,0.65,48,11,12,8.333333333333334,0,2.9449652777777757,0.0613534432870369,64.66418981481482,0.0
Azure/azure-sdk-for-python,predictor,0.8,48,12,12,0.0,0,0.0,0.0,64.66418981481482,0.0
mediar-ai/terminator,observed,,49,33,33,0.0,0,0.0,0.0,62.80097222222222,0.0
mediar-ai/terminator,fifo,,49,0,33,100.0,0,4690.939820601853,95.73346572656844,177.19912615740748,182.15984544058583
mediar-ai/terminator,oracle,,49,0,33,100.0,0,224.31294560185177,4.577815216364321,72.23609374999998,15.02384627803441
mediar-ai/terminator,predictor,0.1,49,0,33,100.0,0,4690.939820601853,95.73346572656844,177.19912615740748,182.15984544058583
mediar-ai/terminator,predictor,0.15,49,0,33,100.0,0,3752.706302083334,76.58584289965988,157.0877835648148,150.13591033106496
mediar-ai/terminator,predictor,0.2,49,24,33,27.272727272727273,6,312.87039930555534,6.385110189909293,73.66900462962964,17.305516177282588
mediar-ai/terminator,predictor,0.25,49,33,33,0.0,12,171.78616319444436,3.505840065192742,69.99761574074074,11.459446030633226
mediar-ai/terminator,predictor,0.3,49,30,33,9.090909090909092,9,91.71043402777768,1.871641510770973,65.9417361111111,5.001138959720619
mediar-ai/terminator,predictor,0.4,49,31,33,6.0606060606060606,0,1.405798611111095,0.0286897675736958,62.80097222222222,0.0
mediar-ai/terminator,predictor,0.5,49,33,33,0.0,0,0.0,0.0,62.80097222222222,0.0
